row_index,applicant_id,column,dq_dimension,issue_type,original_value,injected_value
4230,UGRO-APP-104230,avg_monthly_credit_turnover,Completeness,missing_value,262917.95,
2789,UGRO-APP-102789,avg_monthly_balance,Completeness,missing_value,79875.23,
3373,UGRO-APP-103373,bounce_count_6m,Completeness,missing_value,2.0,
9158,UGRO-APP-109158,avg_monthly_balance,Completeness,missing_value,6585.71,
646,UGRO-APP-100646,avg_monthly_balance,Completeness,missing_value,15869.17,
13632,UGRO-APP-113632,avg_monthly_credit_turnover,Completeness,missing_value,120746.33,
13145,UGRO-APP-113145,avg_monthly_balance,Completeness,missing_value,14709.87,
3537,UGRO-APP-103537,bounce_count_6m,Completeness,missing_value,0.0,
2622,UGRO-APP-102622,avg_monthly_credit_turnover,Completeness,missing_value,76477.9,
4440,UGRO-APP-104440,avg_monthly_balance,Completeness,missing_value,12788.95,
2184,UGRO-APP-102184,bounce_count_6m,Completeness,missing_value,1.0,
13321,UGRO-APP-113321,avg_monthly_credit_turnover,Completeness,missing_value,86629.76,
6804,UGRO-APP-106804,avg_monthly_balance,Completeness,missing_value,16279.22,
6955,UGRO-APP-106955,bounce_count_6m,Completeness,missing_value,1.0,
6289,UGRO-APP-106289,avg_monthly_credit_turnover,Completeness,missing_value,71948.35,
597,UGRO-APP-100597,avg_monthly_balance,Completeness,missing_value,118870.08,
10953,UGRO-APP-110953,bounce_count_6m,Completeness,missing_value,0.0,
12116,UGRO-APP-112116,avg_monthly_credit_turnover,Completeness,missing_value,221054.83,
1161,UGRO-APP-101161,bounce_count_6m,Completeness,missing_value,0.0,
4766,UGRO-APP-104766,bounce_count_6m,Completeness,missing_value,1.0,
5694,UGRO-APP-105694,avg_monthly_credit_turnover,Completeness,missing_value,583474.36,
12228,UGRO-APP-112228,bounce_count_6m,Completeness,missing_value,0.0,
6503,UGRO-APP-106503,avg_monthly_balance,Completeness,missing_value,7221.06,
7296,UGRO-APP-107296,avg_monthly_balance,Completeness,missing_value,173747.34,
2054,UGRO-APP-102054,avg_monthly_credit_turnover,Completeness,missing_value,210660.82,
9445,UGRO-APP-109445,bounce_count_6m,Completeness,missing_value,0.0,
14371,UGRO-APP-114371,avg_monthly_credit_turnover,Completeness,missing_value,150058.1,
11634,UGRO-APP-111634,avg_monthly_credit_turnover,Completeness,missing_value,281892.13,
12178,UGRO-APP-112178,bounce_count_6m,Completeness,missing_value,0.0,
2909,UGRO-APP-102909,bounce_count_6m,Completeness,missing_value,1.0,
8070,UGRO-APP-108070,bounce_count_6m,Completeness,missing_value,2.0,
13907,UGRO-APP-113907,avg_monthly_balance,Completeness,missing_value,25274.84,
14950,UGRO-APP-114950,bounce_count_6m,Completeness,missing_value,1.0,
13362,UGRO-APP-113362,avg_monthly_credit_turnover,Completeness,missing_value,598696.98,
12143,UGRO-APP-112143,avg_monthly_credit_turnover,Completeness,missing_value,71256.51,
6066,UGRO-APP-106066,avg_monthly_credit_turnover,Completeness,missing_value,93090.33,
2409,UGRO-APP-102409,avg_monthly_balance,Completeness,missing_value,97306.98,
10333,UGRO-APP-110333,avg_monthly_balance,Completeness,missing_value,44104.31,
2378,UGRO-APP-102378,avg_monthly_credit_turnover,Completeness,missing_value,68790.17,
6779,UGRO-APP-106779,bounce_count_6m,Completeness,missing_value,0.0,
7627,UGRO-APP-107627,bounce_count_6m,Completeness,missing_value,0.0,
10990,UGRO-APP-110990,avg_monthly_balance,Completeness,missing_value,334090.2,
3037,UGRO-APP-103037,bounce_count_6m,Completeness,missing_value,0.0,
9806,UGRO-APP-109806,avg_monthly_balance,Completeness,missing_value,23818.6,
155,UGRO-APP-100155,bounce_count_6m,Completeness,missing_value,1.0,
4847,UGRO-APP-104847,avg_monthly_credit_turnover,Completeness,missing_value,88267.85,
9313,UGRO-APP-109313,avg_monthly_credit_turnover,Completeness,missing_value,607233.29,
13452,UGRO-APP-113452,bounce_count_6m,Completeness,missing_value,0.0,
5636,UGRO-APP-105636,avg_monthly_credit_turnover,Completeness,missing_value,552577.22,
10945,UGRO-APP-110945,bounce_count_6m,Completeness,missing_value,1.0,
10253,UGRO-APP-110253,avg_monthly_credit_turnover,Completeness,missing_value,933001.05,
2094,UGRO-APP-102094,bounce_count_6m,Completeness,missing_value,1.0,
9997,UGRO-APP-109997,avg_monthly_credit_turnover,Completeness,missing_value,139836.82,
11203,UGRO-APP-111203,avg_monthly_balance,Completeness,missing_value,26898.0,
4521,UGRO-APP-104521,bounce_count_6m,Completeness,missing_value,0.0,
6172,UGRO-APP-106172,avg_monthly_credit_turnover,Completeness,missing_value,141371.09,
11227,UGRO-APP-111227,avg_monthly_credit_turnover,Completeness,missing_value,516395.28,
6538,UGRO-APP-106538,avg_monthly_balance,Completeness,missing_value,3603.33,
14478,UGRO-APP-114478,avg_monthly_balance,Completeness,missing_value,12678.05,
1114,UGRO-APP-101114,avg_monthly_credit_turnover,Completeness,missing_value,256848.96,
13941,UGRO-APP-113941,avg_monthly_balance,Completeness,missing_value,23618.29,
7298,UGRO-APP-107298,bounce_count_6m,Completeness,missing_value,1.0,
5308,UGRO-APP-105308,bounce_count_6m,Completeness,missing_value,0.0,
7395,UGRO-APP-107395,bounce_count_6m,Completeness,missing_value,0.0,
14873,UGRO-APP-114873,bounce_count_6m,Completeness,missing_value,2.0,
9726,UGRO-APP-109726,avg_monthly_credit_turnover,Completeness,missing_value,391987.01,
8743,UGRO-APP-108743,avg_monthly_balance,Completeness,missing_value,94728.94,
3484,UGRO-APP-103484,avg_monthly_credit_turnover,Completeness,missing_value,582489.72,
2235,UGRO-APP-102235,avg_monthly_credit_turnover,Completeness,missing_value,578951.6,
10322,UGRO-APP-110322,bounce_count_6m,Completeness,missing_value,1.0,
5418,UGRO-APP-105418,avg_monthly_balance,Completeness,missing_value,1764.16,
6044,UGRO-APP-106044,avg_monthly_credit_turnover,Completeness,missing_value,55975.38,
12469,UGRO-APP-112469,avg_monthly_credit_turnover,Completeness,missing_value,95702.42,
10281,UGRO-APP-110281,avg_monthly_balance,Completeness,missing_value,6327.22,
12043,UGRO-APP-112043,avg_monthly_balance,Completeness,missing_value,22908.61,
6358,UGRO-APP-106358,avg_monthly_credit_turnover,Completeness,missing_value,411248.6,
213,UGRO-APP-100213,avg_monthly_balance,Completeness,missing_value,24264.53,
13147,UGRO-APP-113147,avg_monthly_balance,Completeness,missing_value,10611.19,
10816,UGRO-APP-110816,avg_monthly_credit_turnover,Completeness,missing_value,172781.26,
969,UGRO-APP-100969,avg_monthly_balance,Completeness,missing_value,4117.15,
4572,UGRO-APP-104572,avg_monthly_credit_turnover,Completeness,missing_value,139983.85,
10645,UGRO-APP-110645,avg_monthly_balance,Completeness,missing_value,16431.96,
2520,UGRO-APP-102520,avg_monthly_balance,Completeness,missing_value,12042.75,
7103,UGRO-APP-107103,avg_monthly_credit_turnover,Completeness,missing_value,293235.78,
4868,UGRO-APP-104868,bounce_count_6m,Completeness,missing_value,0.0,
8236,UGRO-APP-108236,avg_monthly_credit_turnover,Completeness,missing_value,164281.43,
4089,UGRO-APP-104089,bounce_count_6m,Completeness,missing_value,1.0,
1131,UGRO-APP-101131,avg_monthly_credit_turnover,Completeness,missing_value,94758.89,
809,UGRO-APP-100809,avg_monthly_credit_turnover,Completeness,missing_value,201148.6,
11978,UGRO-APP-111978,avg_monthly_credit_turnover,Completeness,missing_value,92733.02,
12272,UGRO-APP-112272,bounce_count_6m,Completeness,missing_value,2.0,
12660,UGRO-APP-112660,bounce_count_6m,Completeness,missing_value,1.0,
1050,UGRO-APP-101050,bounce_count_6m,Completeness,missing_value,0.0,
815,UGRO-APP-100815,bounce_count_6m,Completeness,missing_value,1.0,
1689,UGRO-APP-101689,avg_monthly_credit_turnover,Completeness,missing_value,272308.1,
607,UGRO-APP-100607,avg_monthly_credit_turnover,Completeness,missing_value,194662.18,
7205,UGRO-APP-107205,bounce_count_6m,Completeness,missing_value,0.0,
5598,UGRO-APP-105598,avg_monthly_balance,Completeness,missing_value,12903.41,
12212,UGRO-APP-112212,avg_monthly_credit_turnover,Completeness,missing_value,94965.73,
7573,UGRO-APP-107573,bounce_count_6m,Completeness,missing_value,1.0,
4586,UGRO-APP-104586,avg_monthly_credit_turnover,Completeness,missing_value,252737.3,
3587,UGRO-APP-103587,avg_monthly_balance,Completeness,missing_value,26233.4,
14909,UGRO-APP-114909,avg_monthly_credit_turnover,Completeness,missing_value,211695.93,
3921,UGRO-APP-103921,avg_monthly_balance,Completeness,missing_value,270429.68,
7590,UGRO-APP-107590,bounce_count_6m,Completeness,missing_value,0.0,
10700,UGRO-APP-110700,bounce_count_6m,Completeness,missing_value,1.0,
7349,UGRO-APP-107349,avg_monthly_balance,Completeness,missing_value,30429.92,
12407,UGRO-APP-112407,avg_monthly_credit_turnover,Completeness,missing_value,49150.4,
14759,UGRO-APP-114759,bounce_count_6m,Completeness,missing_value,1.0,
1872,UGRO-APP-101872,bounce_count_6m,Completeness,missing_value,1.0,
12937,UGRO-APP-112937,avg_monthly_balance,Completeness,missing_value,29696.5,
8149,UGRO-APP-108149,avg_monthly_credit_turnover,Completeness,missing_value,88284.27,
10754,UGRO-APP-110754,avg_monthly_credit_turnover,Completeness,missing_value,126548.66,
11800,UGRO-APP-111800,avg_monthly_credit_turnover,Completeness,missing_value,247370.64,
7485,UGRO-APP-107485,avg_monthly_balance,Completeness,missing_value,84133.21,
14042,UGRO-APP-114042,avg_monthly_balance,Completeness,missing_value,33931.57,
5266,UGRO-APP-105266,bounce_count_6m,Completeness,missing_value,1.0,
7686,UGRO-APP-107686,avg_monthly_balance,Completeness,missing_value,67256.37,
9142,UGRO-APP-109142,avg_monthly_balance,Completeness,missing_value,9889.54,
7735,UGRO-APP-107735,avg_monthly_balance,Completeness,missing_value,14188.49,
6301,UGRO-APP-106301,avg_monthly_balance,Completeness,missing_value,47075.11,
2877,UGRO-APP-102877,avg_monthly_balance,Completeness,missing_value,81759.79,
8021,UGRO-APP-108021,avg_monthly_credit_turnover,Completeness,missing_value,354911.6,
5006,UGRO-APP-105006,bounce_count_6m,Completeness,missing_value,2.0,
14644,UGRO-APP-114644,avg_monthly_balance,Completeness,missing_value,27067.92,
3598,UGRO-APP-103598,avg_monthly_balance,Completeness,missing_value,98363.32,
4620,UGRO-APP-104620,avg_monthly_balance,Completeness,missing_value,36863.05,
9011,UGRO-APP-109011,avg_monthly_credit_turnover,Completeness,missing_value,227844.25,
9534,UGRO-APP-109534,avg_monthly_balance,Completeness,missing_value,60693.65,
8581,UGRO-APP-108581,bounce_count_6m,Completeness,missing_value,1.0,
9470,UGRO-APP-109470,avg_monthly_credit_turnover,Completeness,missing_value,32834.56,
7996,UGRO-APP-107996,bounce_count_6m,Completeness,missing_value,1.0,
14963,UGRO-APP-114963,avg_monthly_credit_turnover,Completeness,missing_value,96126.67,
8621,UGRO-APP-108621,avg_monthly_credit_turnover,Completeness,missing_value,149618.6,
8271,UGRO-APP-108271,bounce_count_6m,Completeness,missing_value,1.0,
5130,UGRO-APP-105130,avg_monthly_credit_turnover,Completeness,missing_value,31189.37,
8370,UGRO-APP-108370,bounce_count_6m,Completeness,missing_value,0.0,
1392,UGRO-APP-101392,bounce_count_6m,Completeness,missing_value,3.0,
3299,UGRO-APP-103299,avg_monthly_credit_turnover,Completeness,missing_value,4676904.17,
2163,UGRO-APP-102163,bounce_count_6m,Completeness,missing_value,2.0,
6934,UGRO-APP-106934,avg_monthly_balance,Completeness,missing_value,32545.45,
6981,UGRO-APP-106981,bounce_count_6m,Completeness,missing_value,0.0,
6120,UGRO-APP-106120,bounce_count_6m,Completeness,missing_value,0.0,
4369,UGRO-APP-104369,bounce_count_6m,Completeness,missing_value,1.0,
527,UGRO-APP-100527,avg_monthly_balance,Completeness,missing_value,4129.8,
13467,UGRO-APP-113467,bounce_count_6m,Completeness,missing_value,0.0,
4638,UGRO-APP-104638,avg_monthly_credit_turnover,Completeness,missing_value,291344.83,
8802,UGRO-APP-108802,avg_monthly_balance,Completeness,missing_value,33360.93,
8609,UGRO-APP-108609,avg_monthly_balance,Completeness,missing_value,45063.24,
13890,UGRO-APP-113890,avg_monthly_credit_turnover,Completeness,missing_value,247916.14,
3185,UGRO-APP-103185,avg_monthly_balance,Completeness,missing_value,18342.59,
12296,UGRO-APP-112296,avg_monthly_balance,Completeness,missing_value,40435.54,
5983,UGRO-APP-105983,avg_monthly_credit_turnover,Completeness,missing_value,9731.95,
2246,UGRO-APP-102246,avg_monthly_credit_turnover,Completeness,missing_value,46052.9,
6028,UGRO-APP-106028,avg_monthly_balance,Completeness,missing_value,37014.12,
14223,UGRO-APP-114223,bounce_count_6m,Completeness,missing_value,0.0,
9292,UGRO-APP-109292,bounce_count_6m,Completeness,missing_value,3.0,
5868,UGRO-APP-105868,avg_monthly_credit_turnover,Completeness,missing_value,246811.93,
8947,UGRO-APP-108947,bounce_count_6m,Completeness,missing_value,0.0,
11504,UGRO-APP-111504,avg_monthly_credit_turnover,Completeness,missing_value,503824.35,
6267,UGRO-APP-106267,avg_monthly_balance,Completeness,missing_value,14207.52,
9003,UGRO-APP-109003,avg_monthly_balance,Completeness,missing_value,29762.09,
4463,UGRO-APP-104463,bounce_count_6m,Completeness,missing_value,1.0,
1368,UGRO-APP-101368,bounce_count_6m,Completeness,missing_value,0.0,
4073,UGRO-APP-104073,bounce_count_6m,Completeness,missing_value,0.0,
13886,UGRO-APP-113886,avg_monthly_balance,Completeness,missing_value,113495.09,
1964,UGRO-APP-101964,avg_monthly_balance,Completeness,missing_value,23470.6,
14263,UGRO-APP-114263,avg_monthly_balance,Completeness,missing_value,19438.2,
1747,UGRO-APP-101747,avg_monthly_balance,Completeness,missing_value,83235.65,
1895,UGRO-APP-101895,avg_monthly_balance,Completeness,missing_value,16456.81,
6949,UGRO-APP-106949,avg_monthly_credit_turnover,Completeness,missing_value,426031.1,
13392,UGRO-APP-113392,avg_monthly_balance,Completeness,missing_value,11638.16,
5922,UGRO-APP-105922,bounce_count_6m,Completeness,missing_value,0.0,
10127,UGRO-APP-110127,avg_monthly_credit_turnover,Completeness,missing_value,222328.83,
7452,UGRO-APP-107452,avg_monthly_balance,Completeness,missing_value,14956.14,
6768,UGRO-APP-106768,avg_monthly_credit_turnover,Completeness,missing_value,415659.33,
2176,UGRO-APP-102176,bounce_count_6m,Completeness,missing_value,1.0,
2315,UGRO-APP-102315,avg_monthly_balance,Completeness,missing_value,4421.71,
13792,UGRO-APP-113792,avg_monthly_balance,Completeness,missing_value,34249.95,
6491,UGRO-APP-106491,avg_monthly_balance,Completeness,missing_value,3274.72,
9521,UGRO-APP-109521,bounce_count_6m,Completeness,missing_value,1.0,
14903,UGRO-APP-114903,avg_monthly_balance,Completeness,missing_value,30294.7,
10264,UGRO-APP-110264,avg_monthly_credit_turnover,Completeness,missing_value,503417.41,
7885,UGRO-APP-107885,avg_monthly_credit_turnover,Completeness,missing_value,57559.67,
8479,UGRO-APP-108479,bounce_count_6m,Completeness,missing_value,0.0,
6137,UGRO-APP-106137,avg_monthly_balance,Completeness,missing_value,67009.75,
4421,UGRO-APP-104421,bounce_count_6m,Completeness,missing_value,1.0,
7941,UGRO-APP-107941,bounce_count_6m,Completeness,missing_value,0.0,
13881,UGRO-APP-113881,avg_monthly_credit_turnover,Completeness,missing_value,33341.47,
3643,UGRO-APP-103643,avg_monthly_balance,Completeness,missing_value,35426.97,
2129,UGRO-APP-102129,bounce_count_6m,Completeness,missing_value,1.0,
6553,UGRO-APP-106553,avg_monthly_balance,Completeness,missing_value,55838.73,
8401,UGRO-APP-108401,avg_monthly_credit_turnover,Completeness,missing_value,74583.46,
12810,UGRO-APP-112810,avg_monthly_credit_turnover,Completeness,missing_value,73601.65,
9342,UGRO-APP-109342,avg_monthly_balance,Completeness,missing_value,42495.74,
3736,UGRO-APP-103736,avg_monthly_credit_turnover,Completeness,missing_value,191850.22,
14865,UGRO-APP-114865,avg_monthly_balance,Completeness,missing_value,27897.71,
7973,UGRO-APP-107973,avg_monthly_balance,Completeness,missing_value,17033.82,
6733,UGRO-APP-106733,avg_monthly_balance,Completeness,missing_value,17000.21,
8692,UGRO-APP-108692,avg_monthly_balance,Completeness,missing_value,19368.91,
14392,UGRO-APP-114392,avg_monthly_credit_turnover,Completeness,missing_value,350731.13,
5527,UGRO-APP-105527,bounce_count_6m,Completeness,missing_value,1.0,
2695,UGRO-APP-102695,avg_monthly_balance,Completeness,missing_value,52435.59,
11314,UGRO-APP-111314,avg_monthly_balance,Completeness,missing_value,34848.29,
1347,UGRO-APP-101347,avg_monthly_balance,Completeness,missing_value,13292.69,
5452,UGRO-APP-105452,avg_monthly_credit_turnover,Completeness,missing_value,36539.05,
2543,UGRO-APP-102543,avg_monthly_balance,Completeness,missing_value,26837.32,
6047,UGRO-APP-106047,avg_monthly_credit_turnover,Completeness,missing_value,99764.03,
10426,UGRO-APP-110426,avg_monthly_balance,Completeness,missing_value,4220.96,
6743,UGRO-APP-106743,avg_monthly_balance,Completeness,missing_value,68809.42,
12993,UGRO-APP-112993,avg_monthly_credit_turnover,Completeness,missing_value,267634.51,
3220,UGRO-APP-103220,avg_monthly_credit_turnover,Completeness,missing_value,63406.51,
622,UGRO-APP-100622,avg_monthly_credit_turnover,Completeness,missing_value,286431.6,
64,UGRO-APP-100064,bounce_count_6m,Completeness,missing_value,1.0,
9059,UGRO-APP-109059,avg_monthly_credit_turnover,Completeness,missing_value,254145.74,
1032,UGRO-APP-101032,bounce_count_6m,Completeness,missing_value,0.0,
801,UGRO-APP-100801,avg_monthly_credit_turnover,Completeness,missing_value,75762.25,
7488,UGRO-APP-107488,avg_monthly_balance,Completeness,missing_value,24726.22,
8992,UGRO-APP-108992,avg_monthly_balance,Completeness,missing_value,40026.82,
11020,UGRO-APP-111020,avg_monthly_balance,Completeness,missing_value,32193.35,
14414,UGRO-APP-114414,avg_monthly_credit_turnover,Completeness,missing_value,20470.54,
7685,UGRO-APP-107685,avg_monthly_balance,Completeness,missing_value,16073.77,
10441,UGRO-APP-110441,bounce_count_6m,Completeness,missing_value,0.0,
1470,UGRO-APP-101470,avg_monthly_credit_turnover,Completeness,missing_value,84141.14,
3982,UGRO-APP-103982,bounce_count_6m,Completeness,missing_value,0.0,
231,UGRO-APP-100231,bounce_count_6m,Completeness,missing_value,1.0,
2840,UGRO-APP-102840,avg_monthly_credit_turnover,Completeness,missing_value,153177.84,
780,UGRO-APP-100780,avg_monthly_balance,Completeness,missing_value,31903.66,
10809,UGRO-APP-110809,bounce_count_6m,Completeness,missing_value,1.0,
